1,0,begin
60.183,24.95,20140313
59.5,20.35,20140313
59.967,19.967,20140313
59.783,21.383,20140313
59.767,22.95,20140313
60.517,24.65,20140312
59.933,24.017,20140313
60.1,24.917,19850520
59.983,25.6,20140313
60.1,25.067,20081001
59.95,24.933,20140312
60.3,20.75,20030222
60.2,25.633,20140313
60.267,26.45,20140313
60.3,19.133,20140313
60.4,21.95,20120413
60.203,24.961,20140313
60.85,-0.883,20060115
60.75,-0.85,20140313
59.883,-1.3,20140313
60.533,-1.383,20050731
60.133,-1.183,20140313
60.45,-1.267,20100811
60.433,-1.283,20140313
60.733,-0.817,20021130
60.583,-1.267,20050505
59.533,-1.633,20140313
59.367,-2.417,20060410
59.083,-4.4,20140313
59.117,-5.817,20090320
60.15,-2.067,20050129
60.117,-2.067,20140313
58.95,-2.9,20140313
53.583,-3.05,20140312
57.817,-8.567,19900321
57.15,-7.317,20050920
57.467,-7.367,20140313
57.333,-7.367,20140313
56.967,-6.683,20051002
58.517,-6.267,20051013
58.217,-6.317,20140313
57.433,-6.767,20060203
57.417,-6.783,19900221
56.733,-6.217,20021027
57.1,-5.833,19761003
57.717,-4.883,20140313
57.867,-5.817,19780327
57.583,-0.7,20021025
57.867,-5.633,20140313
57.033,-7.45,20070710
57.25,-5.867,19910513
57.25,-5.8,20140313
56.833,-5.1,20020610
57.417,-5.683,20140313
56.767,-6.05,20040323
56.817,-4.967,20131221
57.4,-5.483,20031107
58.283,-4.433,20140313
57.617,-4.817,20041031
56.867,-4.708,20140313
58.633,-5.0,20011219
57.133,-4.717,20050709
57.95,-4.417,19800110
58.6,-4.017,20011104
58.867,-3.383,20080429
57.267,-4.483,20031223
57.683,-4.167,20021129
57.533,-4.05,20140313
56.7,-4.017,20020117
57.867,-3.767,20050515
57.817,-3.967,20140313
57.2,-3.833,20140313
57.167,-3.7,19800530
57.117,-3.633,20140313
57.65,-3.567,20140313
56.9,-3.633,20051021
57.717,-3.317,20140313
57.35,-3.35,20080801
57.333,-3.633,20051025
56.883,-3.417,20140313
58.617,-3.55,20041015
58.45,-3.083,20140313
58.45,-3.1,19990425
58.317,-3.283,20051112
57.083,-2.833,20140313
56.767,-3.383,20060404
56.717,-3.517,20040227
57.067,-2.533,20070301
56.85,-2.267,20140313
56.683,-2.45,19790709
57.633,-2.233,19890107
57.2,-2.217,20140313
57.5,-1.767,20110215
57.683,-2.0,19900718
57.7,-2.117,20120227
56.65,-3.383,20040811
56.75,-6.883,20050528
56.5,-6.883,20140313
55.667,-6.5,20050529
