stationId,usaf,wban,stationName,country,fipsCountry,state,callSign,lat,lon,elevation,begin,end
724270-99999,724270,99999,"OAK RIDGE",US,US,TN,KOQT,36.017,-84.217,279.0,20020503,20060202
724271-03804,724271,03804,"PARKERSBURG WOOD COUNTY AP",US,US,WV,KPKB,39.2,-81.27,263.3,19850531,19900206
724273-03804,724273,03804,"MID OHIO VALLEY RGN",US,US,WV,KPKB,39.2,-81.27,263.3,19900208,20140313
724275-14894,724275,14894,"WHEELING OHIO CO",US,US,WV,KHLG,40.176,-80.647,364.2,19730101,20140313
724275-99999,724275,99999,"WHEELING OHIO CO",US,US,WV,KHLG,40.167,-80.65,364.0,20000101,20031231
724276-53859,724276,53859,"DAYTON WRIGHT BROTHE",US,US,OH,KMGY,39.594,-84.226,293.2,20060101,20140313
724276-99999,724276,99999,"DAYTON WRIGHT BROTHE",US,US,OH,KMGY,39.589,-84.225,292.0,19990114,20051231
724280-14821,724280,14821,"COLUMBUS/PORT COLUM",US,US,OH,KCMH,39.991,-82.881,248.7,19300101,20140313
724284-63825,724284,63825,"BOLTON FLD",US,US,OH,KTZR,39.9,-83.133,275.8,20060101,20140313
724284-99999,724284,99999,"BOLTON FLD",US,US,OH,KTZR,39.9,-83.133,276.0,19810807,20051231
724285-13812,724285,13812,"RICKENBACKER INTL",US,US,OH,KLCK,39.817,-82.933,226.8,19420801,20140313
724285-99999,724285,99999,"RICKENBACKER INTL",US,US,OH,KLCK,39.8,-82.917,227.0,19930101,20041231
724286-93824,724286,93824,"ZANESVILLE MUNI",US,US,OH,KZZV,39.944,-81.892,274.9,19730101,20140313
724287-04848,724287,04848,"METCALF FLD",US,US,OH,KTDZ,41.563,-83.476,190.2,20060101,20140313
724287-99999,724287,99999,"METCALF FLD",US,US,OH,KTDZ,41.567,-83.483,190.0,19980514,20051231
724288-04804,724288,04804,"OHIO STATE UNIVERSI",US,US,OH,KOSU,40.078,-83.078,275.8,20060101,20140313
724288-99999,724288,99999,"OHIO STATE UNIVERSI",US,US,OH,KOSU,40.067,-83.067,276.0,19730622,20051231
724289-99999,724289,99999,"TOLEDO (CGS)",US,US,OH,K24G,41.7,-83.45,180.0,19760926,19960701
724290-93815,724290,93815,"DAYTON/JAMES M COX",US,US,OH,KDAY,39.906,-84.219,305.7,19300101,20140313
724293-99999,724293,99999,"MOUNT WERNER",US,US,CO,K3MW,40.46,-106.76,3241.0,20050322,20140313
724294-53844,724294,53844,"FAIRFIELD CO",US,US,OH,KLHQ,39.756,-82.657,264.9,20060101,20140313
724294-99999,724294,99999,"FAIRFIELD CO",US,US,OH,KLHQ,39.75,-82.65,265.0,19970123,20051231
724295-03867,724295,03867,"SPRINGFIELD BECKLEY",US,US,OH,KSGH,39.833,-83.833,320.0,19730103,19991229
724295-63888,724295,63888,"SPRINGFIELD BECKLEY",US,US,OH,KSGH,39.84,-83.84,320.3,20060103,20140313
724295-99999,724295,99999,"SPRINGFIELD BECKLEY",US,US,OH,KSGH,39.833,-83.833,320.0,20000103,20051229
724296-13841,724296,13841,"AIRBORNE AIRPARK",US,US,OH,KILN,39.42,-83.822,326.4,19430801,20140313
724296-99999,724296,99999,"AIRBORNE AIRPARK",US,US,OH,KILN,39.433,-83.8,328.0,20000101,20031231
724297-93812,724297,93812,"CINCINNATI MUNI LUN",US,US,OH,KLUK,39.103,-84.419,151.5,19281028,20140313
724298-04850,724298,04850,"LIMA ALLEN CO",US,US,OH,KAOH,40.708,-84.027,297.2,20060101,20140313
724298-99999,724298,99999,"LIMA ALLEN CO",US,US,OH,KAOH,40.707,-84.027,297.0,19980514,20051231
724303-14813,724303,14813,"AKRON FULTON INTL",US,US,OH,KAKR,41.038,-81.464,335.6,19990831,20140313
724303-99999,724303,99999,"AKRON FULTON INTL",US,US,OH,KAKR,41.033,-81.467,325.0,20000101,20031231
724319-99999,724319,99999,"EGLIN(NEXRAD)",US,US,FL,KEVX,30.567,-85.917,43.0,,
724320-93817,724320,93817,"EVANSVILLE REGIONAL",US,US,IN,KEVV,38.044,-87.521,118.3,18971201,20140313
724325-99999,724325,99999,"EVANSVILLE REGIONAL AP",US,US,IN,PDW,38.033,-87.517,118.0,19860203,19890829
724330-03879,724330,03879,"SALEM-LECKRONE",US,US,IL,KSLO,38.65,-88.967,174.7,20060101,20140313
724330-99999,724330,99999,"SALEM-LECKRONE",US,US,IL,KSLO,38.65,-88.967,174.0,19730101,20051231
724335-93894,724335,93894,"MOUNT VERNON",US,US,IL,KMVN,38.323,-88.858,146.3,20060101,20140313
724335-99999,724335,99999,"MOUNT VERNON",US,US,IL,KMVN,38.317,-88.867,146.0,19730101,20051231
724336-93810,724336,93810,"SOUTHERN ILLINOIS",US,US,IL,KMDH,37.78,-89.25,126.8,20060101,20140313
724336-99999,724336,99999,"SOUTHERN ILLINOIS",US,US,IL,KMDH,37.767,-89.25,125.0,19730101,20051231
724337-03838,724337,03838,"VANDALIA MUNICIPAL",US,US,IL,KVLA,39.0,-89.167,164.0,19730101,19730515
724338-13802,724338,13802,"SCOTT AFB MIDAMERIC",US,US,IL,KBLV,38.55,-89.85,139.9,19380101,20140313
724338-99999,724338,99999,"SCOTT AFB MIDAMERIC",US,US,IL,KBLV,38.533,-89.833,140.0,20000101,20041231
724339-03865,724339,03865,"WILLIAMSON CO RGNL",US,US,IL,KMWA,37.75,-89.0,143.9,20060101,20140313
724339-99999,724339,99999,"WILLIAMSON CO RGNL",US,US,IL,KMWA,37.75,-89.017,144.0,19760116,20051231
724340-13994,724340,13994,"ST. LOUIS/LAMBERT",US,US,MO,KSTL,38.753,-90.374,216.4,19290101,20140313
724343-99999,724343,99999,"ST LOUIS NEXRAD",US,US,MO,LSX,36.7,-90.683,220.0,20000817,20020424
724344-99999,724344,99999,"PLEASANT (NEXRAD)",US,US,MO,KEAX,38.817,-94.267,335.0,,
724345-03966,724345,03966,"SPIRIT OF ST LOUIS",US,US,MO,KSUS,38.657,-90.656,140.8,19730101,20140313
724347-53904,724347,53904,"ST CHARLES CO SMARTT",US,US,MO,KSET,38.929,-90.428,133.5,20060101,20140313
724347-99999,724347,99999,"ST CHARLES CO SMARTT",US,US,MO,KSET,38.933,-90.433,133.0,20010811,20051231
724350-03816,724350,03816,"PADUCAH/BARKLEY",US,US,KY,KPAH,37.056,-88.774,125.9,19890101,20140313
724354-63815,724354,63815,"SOMERSET PULASKI CO",US,US,KY,KSME,37.054,-84.615,282.5,20060101,20140313
724354-99999,724354,99999,"SOMERSET PULASKI CO",US,US,KY,KSME,37.053,-84.616,283.0,19920807,20051231
724355-99999,724355,99999,"SHELBYVILLE",US,US,IN,K3SM,39.583,-85.8,245.0,,
724356-53866,724356,53866,"SHELBYVILLE MUNI",US,US,IN,KGEZ,39.578,-85.803,245.1,20060101,20140313
724356-99999,724356,99999,"SHELBYVILLE MUNI",US,US,IN,KGEZ,39.583,-85.8,245.0,20010811,20051231
724360-13803,724360,13803,"COLUMBUS BAKALAR",US,US,IN,KBAK,39.267,-85.9,199.9,19840816,19840823
724361-13803,724361,13803,"COLUMBUS BAKALAR",US,US,IN,KBAK,39.267,-85.9,199.9,19430501,19900206
724363-13803,724363,13803,"COLUMBUS MUNI",US,US,IN,KBAK,39.267,-85.9,199.9,19900208,20140313
724363-99999,724363,99999,"COLUMBUS MUNI",US,US,IN,KBAK,39.25,-85.883,200.0,20000102,20041231
724365-53896,724365,53896,"HUNTINGBURG",US,US,IN,KHNB,38.249,-86.954,161.2,20060101,20140313
724365-99999,724365,99999,"HUNTINGBURG",US,US,IN,KHNB,38.25,-86.95,161.0,19940103,20051231
724370-93823,724370,93823,"TERRE HAUTE HULMAN REGIONAL A",US,US,IN,HUF,39.45,-87.3,175.3,19480101,19850531
724370-99999,724370,99999,"TERRE HAUTE HULMAN REGIONAL A",US,US,IN,HUF,39.45,-87.3,175.3,20011208,20030504
724371-93823,724371,93823,"TERRE HAUTE HULMAN REGIONAL A",US,US,IN,,39.45,-87.3,175.3,19850531,19900206
724373-93823,724373,93823,"TERRE HAUTE INTL HU",US,US,IN,KHUF,39.45,-87.3,180.0,19900208,19991231
724373-99999,724373,99999,"TERRE HAUTE INTL HU",US,US,IN,KHUF,39.45,-87.3,180.0,20000101,20041231
724375-03893,724375,03893,"MONROE CO",US,US,IN,KBMG,39.133,-86.617,258.2,20060101,20140313
724375-99999,724375,99999,"MONROE CO",US,US,IN,KBMG,39.133,-86.617,258.0,19730101,20051231
724380-93819,724380,93819,"INDIANAPOLIS/I.-MUN",US,US,IN,KIND,39.732,-86.279,246.3,19310401,20140313
724384-53842,724384,53842,"EAGLE CREEK AIRPARK",US,US,IN,KEYE,39.825,-86.296,250.9,20060101,20140313
724384-99999,724384,99999,"EAGLE CREEK AIRPARK",US,US,IN,KEYE,39.831,-86.294,251.0,19990114,20051231
724385-04828,724385,04828,"ANDERSON MUNI DARLIN",US,US,IN,KAID,40.117,-85.617,280.1,20060101,20140312
724385-99999,724385,99999,"ANDERSON MUNI DARLIN",US,US,IN,KAID,40.117,-85.617,280.0,19840816,20051231
724386-14835,724386,14835,"PURDUE UNIV",US,US,IN,KLAF,40.412,-86.937,194.2,19730101,20140313
724387-54807,724387,54807,"KOKOMO MUNI",US,US,IN,KOKK,40.528,-86.059,253.0,20060101,20140313
724387-99999,724387,99999,"KOKOMO MUNI",US,US,IN,KOKK,40.533,-86.067,253.0,19940728,20051231
724388-14829,724388,14829,"GOSHEN MUNI",US,US,IN,KGSH,41.533,-85.783,252.1,19990114,20140313
724388-99999,724388,99999,"GOSHEN MUNI",US,US,IN,KGSH,41.533,-85.8,252.0,20000101,20031231
724389-12991,724389,12991,"SHIP SHOAL 207A",US,US,LA,KGSM,28.517,-90.967,32.3,20061020,20100512
724389-99999,724389,99999,"SHIP SHOAL 207A",US,US,LA,KGSM,28.533,-90.983,1.0,20040904,20050920
724390-93822,724390,93822,"SPRINGFIELD/CAPITAL",US,US,IL,KSPI,39.845,-89.684,186.8,19351101,20140313
724394-99999,724394,99999,"ALTON",US,US,IL,CVM,38.883,-90.05,166.0,19840225,19840229
724395-03958,724395,03958,"ST LOUIS RGNL",US,US,IL,KALN,38.883,-90.05,165.8,20060101,20140313
724395-99999,724395,99999,"ST LOUIS RGNL",US,US,IL,KALN,38.883,-90.033,166.0,19730101,20051231
724396-93989,724396,93989,"QUINCY RGNL BALDWIN",US,US,IL,KUIN,39.937,-91.192,233.5,19730101,20100731
724397-54831,724397,54831,"CENTRAL ILLINOIS RG",US,US,IL,KBMI,40.483,-88.95,265.5,20060101,20140313
724397-99999,724397,99999,"CENTRAL ILLINOIS RG",US,US,IL,KBMI,40.467,-88.917,265.0,19760402,20051231
724398-99999,724398,99999,"DANVILLE/VERMILION",US,US,IL,DNV,40.2,-87.6,212.0,19760402,20010516
724400-13995,724400,13995,"SPRINGFIELD MUNI",US,US,MO,KSGF,37.24,-93.39,387.1,19330103,20140313
724410-99999,724410,99999,"ROSECRANS MEMORIAL A",US,US,MO,,39.767,-94.9,252.0,,
724420-99999,724420,99999,"ROLLA-VICHY ROLLA NA",US,US,MO,KVIH,38.117,-91.767,344.0,,
724430-99999,724430,99999,"QUINCY RGNL BALDWIN",US,US,IL,KUIN,39.933,-91.183,237.0,,
724449-99999,724449,99999,"ST CHARLES",US,US,MO,K3SZ,38.933,-90.433,133.0,,
724450-03945,724450,03945,"COLUMBIA REGIONAL",US,US,MO,KCOU,38.817,-92.218,273.7,19730101,20140313
724453-03994,724453,03994,"SEDALIA MEMORIAL",US,US,MO,KDMO,38.704,-93.183,275.8,20060101,20140313
724453-99999,724453,99999,"SEDALIA MEMORIAL",US,US,MO,KDMO,38.707,-93.176,277.0,19970123,20051231
724454-93996,724454,93996,"FARMINGTON RGNL",US,US,MO,KFAM,37.761,-90.428,288.6,19950210,20140313
724454-99999,724454,99999,"FARMINGTON RGNL",US,US,MO,KFAM,37.761,-90.429,289.0,20000101,20031231
724455-14938,724455,14938,"KIRKSVILLE RGNL",US,US,MO,KIRK,40.097,-92.543,294.1,19730101,20140313
724455-99999,724455,99999,"KIRKSVILLE RGNL",US,US,MO,KIRK,40.083,-92.533,294.0,20000101,20031231
724456-13997,724456,13997,"ROLLA/VICHY AIRPORT",US,US,MO,KVIH,38.131,-91.768,346.6,19730101,20100731
724457-03938,724457,03938,"WAYNESVILLE RGNL AR",US,US,MO,KTBN,37.75,-92.15,353.3,19630320,20140313
724457-99999,724457,99999,"WAYNESVILLE RGNL AR",US,US,MO,KTBN,37.733,-92.133,353.0,20000101,20041231
724458-03963,724458,03963,"JEFFERSON CITY MEM",US,US,MO,KJEF,38.591,-92.156,174.7,20060101,20140313
724458-99999,724458,99999,"JEFFERSON CITY MEM",US,US,MO,KJEF,38.583,-92.15,167.0,19731129,20051231
724459-53931,724459,53931,"LEE C FINE MEM",US,US,MO,KAIZ,38.096,-92.553,264.9,20060101,20140313
724459-99999,724459,99999,"LEE C FINE MEM",US,US,MO,KAIZ,38.1,-92.55,265.0,19850423,20051231
724460-03947,724460,03947,"KANSAS CITY INTL",US,US,MO,KMCI,39.297,-94.731,312.4,19730101,20140313
724461-13988,724461,13988,"KANSAS CITY DOWNTOWN AP",US,US,MO,KMKC,39.121,-94.597,228.6,19480101,19900206
724462-99999,724462,99999,"HOUSTON CO",US,US,TX,KDKR,31.307,-95.404,106.0,20050611,20140218
724463-13988,724463,13988,"CHARLES B WHEELER D",US,US,MO,KMKC,39.121,-94.597,228.6,19290101,20140313
724463-99999,724463,99999,"CHARLES B WHEELER D",US,US,MO,KMKC,39.117,-94.583,231.0,20000101,20031231
724464-53916,724464,53916,"CHILLICOTHE AGRI-SC",US,US,MO,KCDJ,39.823,-93.579,234.4,20060101,20140313
724464-99999,724464,99999,"CHILLICOTHE AGRI-SC",US,US,MO,KCDJ,39.817,-93.583,234.0,19990114,20051231
724466-03929,724466,03929,"RICHARDS-GEBAUR AP",US,US,MO,KGVW,38.844,-94.56,332.2,19540327,19991231
724466-99999,724466,99999,"RICHARDS-GEBAUR AP",US,US,MO,KGVW,38.85,-94.55,333.0,20000101,20000110
724467-13930,724467,13930,"WHITEMAN AFB",US,US,MO,KSZL,38.717,-93.55,265.5,19421201,20140313
724467-99999,724467,99999,"WHITEMAN AFB",US,US,MO,KSZL,38.717,-93.55,265.0,20000101,20041231
724468-03967,724468,03967,"JOHNSON CO EXECUTIVE",US,US,KS,KOJC,38.85,-94.739,326.7,20060101,20140313
724468-99999,724468,99999,"JOHNSON CO EXECUTIVE",US,US,KS,KOJC,38.85,-94.733,334.0,19730101,20051231
724475-93909,724475,93909,"JOHNSON CO. INDUSTR",US,US,KS,KIXD,38.832,-94.89,331.3,19781124,20140313
724475-99999,724475,99999,"JOHNSON CO. INDUSTR",US,US,KS,KIXD,38.833,-94.883,331.0,20000101,20031231
724490-13993,724490,13993,"ST. JOSEPH/ROSE-CRA",US,US,MO,KSTJ,39.774,-94.923,249.3,19440301,20140313
724490-99999,724490,99999,"ST. JOSEPH/ROSE-CRA",US,US,MO,KSTJ,39.767,-94.917,249.0,20000101,20031231
724500-03928,724500,03928,"WICHITA/MID-CONTINE",US,US,KS,KICT,37.648,-97.43,408.4,19730101,20140313
724502-13932,724502,13932,"STROTHER FLD",US,US,KS,KWLD,37.168,-97.037,353.6,20060101,20140313
724502-99999,724502,99999,"STROTHER FLD",US,US,KS,KWLD,37.167,-97.033,354.0,19970123,20051231
724503-99999,724503,99999,"SPENSER",US,US,ID,KS14,44.35,-112.183,1793.0,19970123,20041224
724504-03974,724504,03974,"COL JAMES JABARA",US,US,KS,KAAO,37.746,-97.221,432.8,20060101,20140313
724504-99999,724504,99999,"COL JAMES JABARA",US,US,KS,KAAO,37.75,-97.217,433.0,19870710,20051231
724505-03923,724505,03923,"MC CONNELL AFB",US,US,KS,KIAB,37.617,-97.267,417.9,19531201,20140313
724505-99999,724505,99999,"MC CONNELL AFB",US,US,KS,KIAB,37.617,-97.267,418.0,20000103,20041231
724506-13986,724506,13986,"HUTCHINSON MUNI",US,US,KS,KHUT,38.065,-97.861,470.0,19450201,20140313
724506-99999,724506,99999,"HUTCHINSON MUNI",US,US,KS,KHUT,38.067,-97.85,470.0,20000101,20031231
724507-13981,724507,13981,"CHANUTE MARTIN JOHNS",US,US,KS,KCNU,37.67,-95.484,308.2,19730101,20140313
724508-03997,724508,03997,"LAWRENCE MUNI",US,US,KS,KLWC,39.008,-95.212,253.6,20060101,20140313
724508-99999,724508,99999,"LAWRENCE MUNI",US,US,KS,KLWC,39.011,-95.217,254.0,19970123,20051231
724509-53939,724509,53939,"NEWTON CITY CO",US,US,KS,KEWK,38.068,-97.275,467.0,20060101,20140313
724509-99999,724509,99999,"NEWTON CITY CO",US,US,KS,KEWK,38.058,-97.267,467.0,19920408,20051231
724510-13985,724510,13985,"DODGE CITY(AWOS)",US,US,KS,KDDC,37.769,-99.968,790.0,19420701,20140313
724515-23064,724515,23064,"GARDEN CITY RGNL",US,US,KS,KGCK,37.927,-100.725,878.4,19430201,20140313
724515-99999,724515,99999,"GARDEN CITY RGNL",US,US,KS,KGCK,37.917,-100.717,881.0,20000101,20031231
724516-23020,724516,23020,"LIBERAL MUNI",US,US,KS,KLBL,37.05,-100.967,878.7,20060101,20140313
724516-99999,724516,99999,"LIBERAL MUNI",US,US,KS,KLBL,37.033,-100.95,879.0,19430618,20051231
724517-13940,724517,13940,"GREAT BEND MUNI",US,US,KS,KGBD,38.35,-98.867,574.9,20060101,20140313
724517-99999,724517,99999,"GREAT BEND MUNI",US,US,KS,KGBD,38.35,-98.867,575.0,19430801,20051231
724518-03968,724518,03968,"HAYS RGNL",US,US,KS,KHYS,38.85,-99.267,609.0,20060101,20140313
724518-99999,724518,99999,"HAYS RGNL",US,US,KS,KHYS,38.842,-99.273,609.0,19800825,20051231
724519-93967,724519,93967,"COFFEYVILLE MUNI",US,US,KS,KCFV,37.091,-95.566,229.2,20060101,20140313
724519-99999,724519,99999,"COFFEYVILLE MUNI",US,US,KS,KCFV,37.1,-95.567,230.0,19970123,20051231
724520-03957,724520,03957,"MEDICINE LODGE AMOS",US,US,KS,KP28,37.284,-98.553,469.4,19780310,20140313
724530-99999,724530,99999,"PONCA CITY RGNL",US,US,OK,KPNC,36.717,-97.083,309.0,,
724550-13947,724550,13947,"FT RILEY/MARSHALL A",US,US,KS,KFRI,39.05,-96.767,324.0,19380817,20140313
724550-99999,724550,99999,"FT RILEY/MARSHALL A",US,US,KS,KFRI,39.1,-96.767,320.0,20000103,20041006
724555-03936,724555,03936,"MANHATTAN RGNL",US,US,KS,KMHK,39.135,-96.679,326.1,20060101,20140313
724555-99999,724555,99999,"MANHATTAN RGNL",US,US,KS,KMHK,39.133,-96.667,322.0,19730101,20051231
724556-13989,724556,13989,"EMPORIA MUNI",US,US,KS,KEMP,38.329,-96.195,367.6,19730101,20140313
724556-99999,724556,99999,"EMPORIA MUNI",US,US,KS,KEMP,38.332,-96.191,368.0,20000101,20031231
724557-99999,724557,99999,"TUCSON(NEXRAD)",US,US,AZ,KEMX,31.9,-110.633,1586.0,,
724560-13996,724560,13996,"TOPEKA/BILLARD MUNI",US,US,KS,KTOP,39.073,-95.626,269.7,19320115,20140313
724564-99999,724564,99999,"TOPEKA (NEXRAD)",US,US,KS,KTWX,39.0,-96.233,431.0,,
724565-13920,724565,13920,"FORBES FLD",US,US,KS,KFOE,38.95,-95.664,328.9,19421001,20140313
724565-99999,724565,99999,"FORBES FLD",US,US,KS,KFOE,38.95,-95.65,329.0,20000101,20031231
724567-13921,724567,13921,"SHERMAN AAF",US,US,KS,KFLV,39.367,-94.917,235.0,19370203,19980930
724580-13984,724580,13984,"CONCORDIA/BLOSSER M",US,US,KS,KCNK,39.551,-97.651,452.3,19730101,20140313
724585-93997,724585,93997,"RUSSELL MUNI",US,US,KS,KRSL,38.876,-98.809,567.8,19430201,20140313
724586-03919,724586,03919,"SALINA MUNI",US,US,KS,KSLN,38.8,-97.65,390.8,19730101,20140313
724586-13922,724586,13922,"SALINA MUNI",US,US,KS,KSLN,38.783,-97.65,393.0,19421101,19650601
724600-99999,724600,99999,"ELKHART-MORTON COUN",US,US,KS,K1K5,37.0,-101.883,1102.0,19771006,20050504
724604-93076,724604,93076,"ELKHART MORTON CO",US,US,KS,KEHA,37.0,-101.883,1104.9,20060101,20140313
724604-99999,724604,99999,"ELKHART MORTON CO",US,US,KS,KEHA,37.001,-101.88,1104.0,19920505,20051231
724620-23061,724620,23061,"ALAMOSA MUNI(AWOS)",US,US,CO,KALS,37.439,-105.861,2298.5,19450112,20140313
724625-93005,724625,93005,"DURANGO-LA PLATA CO",US,US,CO,KDRO,37.143,-107.76,2037.6,20060101,20140313
724625-99999,724625,99999,"DURANGO-LA PLATA CO",US,US,CO,KDRO,37.14,-107.76,2038.0,19730101,20051231
724626-99999,724626,99999,"DURANGO (AWRS)",US,US,CO,K4V5,37.283,-107.867,2012.0,19730101,19910215
724627-03011,724627,03011,"TELLURIDE RGNL",US,US,CO,KTEX,37.95,-107.9,2767.0,20060101,20140313
724627-99999,724627,99999,"TELLURIDE RGNL",US,US,CO,KTEX,37.95,-107.917,2767.0,19870213,20051231
724630-99999,724630,99999,"LAMAR",US,US,CO,4LJ,38.083,-102.617,1103.0,19741113,20110111
724631-99999,724631,99999,"",US,US,,,,,None,19730101,19741024
724635-23067,724635,23067,"LA JUNTA MUNI",US,US,CO,KLHX,38.049,-103.512,1284.7,19421101,20140313
724636-03013,724636,03013,"LAMAR MUNI",US,US,CO,KLAA,38.07,-102.688,1128.7,20060101,20140313
724636-99999,724636,99999,"LAMAR MUNI",US,US,CO,KLAA,38.07,-102.688,1130.0,19951128,20051231
724640-93058,724640,93058,"PUEBLO MEMORIAL(AW)",US,US,CO,KPUB,38.29,-104.498,1438.7,19421001,20140313
724645-23070,724645,23070,"PERRY STOKES",US,US,CO,KTAD,37.262,-104.338,1750.5,19730101,20140313
724646-03028,724646,03028,"SPRINGFIELD COMANCHE",US,US,CO,KSPD,37.283,-102.614,1335.0,20060101,20140313
724646-99999,724646,99999,"SPRINGFIELD COMANCHE",US,US,CO,KSPD,37.283,-102.617,1335.0,19990114,20051231
724650-23065,724650,23065,"GOODLAND/RENNER FIE",US,US,KS,KGLD,39.367,-101.693,1124.1,19730101,20140313
724655-93990,724655,93990,"HILL CITY MUNI",US,US,KS,KHLC,39.376,-99.83,677.0,19730101,20140313
724660-93037,724660,93037,"COLORADO SPRINGS/MU",US,US,CO,KCOS,38.81,-104.688,1880.6,19420901,20140313
724663-99999,724663,99999,"PETERSON AFB",US,US,CO,KPEF,38.817,-104.733,1876.0,19420901,19480401
724665-93010,724665,93010,"LIMON MUNI",US,US,CO,KLIC,39.189,-103.716,1635.3,19730101,20140313
724665-99999,724665,99999,"LIMON MUNI",US,US,CO,KLIC,39.267,-103.667,1635.0,20000101,20031231
724666-93067,724666,93067,"CENTENNIAL",US,US,CO,KAPA,39.57,-104.849,1776.4,20060101,20140313
724666-99999,724666,99999,"CENTENNIAL",US,US,CO,KAPA,39.57,-104.849,1793.0,19801204,20051231
724670-03017,724670,03017,"DENVER INTL AP",US,US,CO,KDEN,39.833,-104.658,1655.4,19741113,19940529
724671-99999,724671,99999,"LEADVILLE/LAKE CO.",US,US,CO,LXV,39.25,-106.3,3096.0,19480103,19900206
724673-93009,724673,93009,"LAKE CO",US,US,CO,KLXV,39.229,-106.317,3025.7,20060101,20140313
724673-99999,724673,99999,"LAKE CO",US,US,CO,KLXV,39.22,-106.317,3026.0,19900208,20051231
724674-94050,724674,94050,"MEEKER",US,US,CO,KEEO,40.044,-107.889,1947.7,20060101,20140313
724674-99999,724674,99999,"MEEKER",US,US,CO,KEEO,40.049,-107.886,1957.0,19781031,20051231
724675-23063,724675,23063,"EAGLE CO RGNL",US,US,CO,KEGE,39.65,-106.917,1991.9,19730101,20140313
724675-99999,724675,99999,"EAGLE CO RGNL",US,US,CO,KEGE,39.633,-106.917,1993.0,20000101,20031231
724676-93073,724676,93073,"ASPEN PITKIN CO SARD",US,US,CO,KASE,39.23,-106.871,2359.8,20060101,20140313
724676-99999,724676,99999,"ASPEN PITKIN CO SARD",US,US,CO,KASE,39.223,-106.869,2384.0,19730101,20051231
724677-93007,724677,93007,"GUNNISON CO. (AWOS)",US,US,CO,KGUC,38.533,-106.933,2339.0,20060101,20140313
724677-99999,724677,99999,"GUNNISON CO. (AWOS)",US,US,CO,KGUC,38.534,-106.933,2339.0,19730101,20051231
724678-94033,724678,94033,"STEAMBOAT SPRINGS B",US,US,CO,KSBS,40.517,-106.867,2096.4,20110214,20140313
724678-99999,724678,99999,"STEAMBOAT SPRINGS B",US,US,CO,KSBS,40.516,-106.866,2096.0,19840607,20040402
724679-99999,724679,99999,"WINTER PARK(RESORT)",US,US,CO,KC96,39.883,-105.767,2771.0,19860501,19930715
724680-94015,724680,94015,"FORT CARSON/BUTTS",US,US,CO,KFCS,38.678,-104.757,1779.4,19660915,20140313
724680-94915,724680,94915,"FORT CARSON/BUTTS",US,US,CO,KFCS,38.7,-104.767,1789.0,,
724680-99999,724680,99999,"FORT CARSON/BUTTS",US,US,CO,KFCS,38.7,-104.767,1789.0,20000104,20051230
724684-99999,724684,99999,"SALIDA",US,US,CO,KS29,38.517,-106.017,2186.0,19870403,19920707
724685-99999,724685,99999,"SALIDA/ALEXANDER",US,US,CO,0V2,38.533,-106.05,2282.0,19730101,19860910
724686-99999,724686,99999,"GUNNISON (AWRS)",US,US,CO,K2V9,38.6,-106.917,2380.0,19730101,19910211
724689-03026,724689,03026,"KIT CARSON COUNTY",US,US,CO,KITR,39.245,-102.284,1285.3,20060101,20140313
724689-99999,724689,99999,"KIT CARSON COUNTY",US,US,CO,KITR,39.25,-102.283,1286.0,19990114,20051231
724690-23062,724690,23062,"DENVER WSFO",US,US,CO,KDNR,39.75,-104.867,1612.0,19310916,19950301
724690-99999,724690,99999,"DENVER WSFO",US,US,CO,KDNR,39.75,-104.867,1612.0,20021121,20021121
724694-99999,724694,99999,"FRONT RANGE",US,US,CO,KFTG,39.783,-104.55,1680.0,20051203,20140312
724695-23036,724695,23036,"BUCKLEY AFB",US,US,CO,KBKF,39.717,-104.75,1725.8,19440301,20140313
724695-99999,724695,99999,"BUCKLEY AFB",US,US,CO,KBKF,39.7,-104.75,1726.0,20000101,20041231
724696-99999,724696,99999,"FRASER",US,US,CO,,39.95,-105.833,2609.0,19730101,19740624
724697-99999,724697,99999,"FORT COLLINS(SAWRS)",US,US,CO,KFCL,40.583,-105.083,1525.0,19730101,19940901
724698-24015,724698,24015,"COLORADO PLAINS RGNL",US,US,CO,KAKO,40.167,-103.217,1408.5,19730101,20140313
724698-99999,724698,99999,"COLORADO PLAINS RGNL",US,US,CO,KAKO,40.183,-103.217,1437.0,20000101,20031231
724699-03065,724699,03065,"BROOMFIELD/JEFFCO",US,US,CO,KBJC,39.9,-105.117,1728.2,20060101,20140313
724699-99999,724699,99999,"BROOMFIELD/JEFFCO",US,US,CO,KBJC,39.917,-105.117,1728.0,19810801,20051231
724700-93141,724700,93141,"PRICE/CARBON COUNTY",US,US,UT,KPUC,39.609,-110.755,1784.9,20060101,20140313
724700-99999,724700,99999,"PRICE/CARBON COUNTY",US,US,UT,KPUC,39.617,-110.75,1799.0,19770827,20051231
724720-99999,724720,99999,"BLANDING",US,US,UT,K4BL,37.617,-109.467,1840.0,19730101,20120628
724721-93025,724721,93025,"BLANDING",US,US,UT,,37.617,-109.467,184.1,19750814,19900206
724723-93025,724723,93025,"BLANDING MUNI",US,US,UT,K4BL,37.583,-109.483,1789.0,19390501,20100621
724723-99999,724723,99999,"BLANDING MUNI",US,US,UT,K4BL,37.583,-109.483,1789.0,20000101,20041231
